"","demvotesh","demelected","demmvlag","year","campaign_funding"
"1992",44.01962,0,-0.1015618,1978,2004.554098346
"1993",43.66562,1,0.0142627,1978,2007.54966693501
"1994",54.01331,1,0.0651924,1978,3616.3670119851
"1995",62.91636,1,0.2809916,1978,1745.42868534251
"1996",34.83133,0,-0.4500524,1978,1816.18841253933
"1997",58.6096,1,0.2723063,1978,2092.17689293633
"1998",36.29119,0,-0.1714979,1978,2481.43253682803
"1999",34.05191,0,-0.1850433,1978,906.031127854138
"2000",41.8626,0,-0.1530796,1978,832.95430412442
"2001",73.73727,1,0.5197859,1978,4021.92333061323
"2002",31.3434,0,-0.2999464,1978,2605.58361426252
"2003",61.45881,1,0.070518,1978,1209.90319884539
"2004",52.89285,1,0.0099887,1978,1652.85123498686
"2005",49.25623,1,0.0401806,1978,3402.94370606082
"2006",38.75043,0,-0.1846506,1978,1622.73838357219
"2007",34.4089,0,-0.3286176,1978,522.311790715747
"2008",59.54255,1,0.1527173,1978,2840.81344132823
"2009",69.9126,1,0.3097972,1978,3057.84197001987
"2010",58.12578,1,0.1118786,1978,3750.9423015265
"2011",41.63314,0,-0.2395078,1978,1859.78535888609
"2012",52.31541,0,-0.3375917,1978,6578.29391618118
"2013",64.1899,1,0.1365925,1978,1987.06110104104
"2014",41.16561,0,-0.0383894,1978,1147.39680815832
"2015",48.93076,0,-0.1794776,1978,1398.54604451647
"2016",21.24611,0,-0.3038093,1978,1770.53783596172
"2017",61.49213,0,-0.5616822,1978,3274.91080289668
"2018",55.28658,1,0.8223195,1978,3473.08211533909
"2019",61.64057,0,-0.0779552,1978,765.433831365571
"2020",63.12946,1,0.4574353,1978,4190.53270396286
"2021",74.17299,1,0.4084641,1978,1371.41986470794
"2022",99.99729,1,0.9983218,1978,826.692684627032
"2023",99.9716,1,0.9954387,1978,3748.19754950475
"2024",99.99818,1,0.7746848,1978,401.46914689605
"2025",80.904,1,0.3662739,1978,1914.19536286161
"2026",75.4762,1,0.3335901,1978,2566.76816140425
"2027",45.58701,1,0.0342261,1978,4087.19428919823
"2028",66.48595,1,0.1018534,1978,1377.21042750236
"2029",99.97815,1,0.3949366,1978,5308.87693783019
"2030",76.93084,1,0.5810041,1978,1115.63431792116
"2031",99.98405,1,0.9982712,1978,4478.0151466272
"2032",73.26101,1,0.0458206,1978,3978.86796436623
"2033",85.73106,1,0.641894,1978,830.263665712285
"2034",40.07687,0,-0.0921451,1978,5672.91893267278
"2035",42.69329,0,-0.0116458,1978,3937.05551790179
"2036",58.54034,1,0.8490593,1978,3826.18754326542
"2037",85.99977,1,0.6935178,1978,5850.22160855711
"2038",65.19142,1,0.1841316,1978,1591.01525507733
"2039",33.12917,0,-0.3157631,1978,2074.11910662382
"2040",83.99741,1,0.538906,1978,3000.50681544745
"2041",33.81207,0,-0.2119448,1978,4102.84914949254
"2042",86.30066,1,0.6953811,1978,2160.51277662076
"2043",85.95956,1,0.6108217,1978,2040.76277734273
"2044",75.32719,1,0.443009,1978,2174.3289509352
"2045",50.18198,1,0.0009419,1978,1977.38509032624
"2046",73.72451,1,0.3478703,1978,3662.68467150062
"2047",20.45849,0,-0.4946837,1978,1863.38181806047
"2048",38.835,0,-0.3190408,1978,1298.92347853069
"2049",24.93251,0,-0.4884905,1978,1871.59384937321
"2050",37.61689,0,-0.0782155,1978,1720.13495041393
"2051",34.49949,0,-0.3583599,1978,2400.60040468854
"2052",29.37853,0,-0.1642528,1978,3154.89741867886
"2053",34.11665,0,-0.154577,1978,1660.77626688764
"2054",30.36494,0,-0.271425,1978,2638.32512167284
"2055",17.76304,0,-0.4892602,1978,1962.73908625716
"2056",46.0093,1,0.2286615,1978,2871.99166783406
"2057",74.16912,1,0.5725368,1978,4028.29929919314
"2058",65.62975,1,0.3475211,1978,2403.57427671055
"2059",80.25618,1,0.4260995,1978,2309.17249517025
"2060",56.52568,1,0.1029447,1978,2779.40639870506
"2061",55.52813,1,0.1379933,1978,2114.82522064579
"2062",33.7588,0,-0.0978944,1978,2389.20234978976
"2063",32.38576,0,-0.2348872,1978,3487.76248076335
"2064",52.18413,1,0.0982157,1978,2192.2492528547
"2065",43.69075,0,-0.2539063,1978,4833.38631869146
"2066",48.00687,1,0.0092582,1978,3162.9265233742
"2067",56.09751,1,0.1967573,1978,1224.30265451174
"2068",57.24445,1,0.2140426,1978,3372.2527051837
"2069",35.75443,0,-0.0410503,1978,835.653461918169
"2070",47.09243,1,0.0128864,1978,3557.90318578721
"2071",25.16994,0,-0.129107,1978,3610.80582893137
"2072",64.68598,1,0.3818619,1978,1785.98122227961
"2073",58.92883,1,0.307196,1978,2299.90837553825
"2074",66.28455,1,0.3596499,1978,4345.46236571996
"2075",47.97146,1,0.0325916,1978,2434.00459611559
"2076",69.54435,1,0.0180557,1978,362.156502983635
"2077",41.38997,0,-0.2448886,1978,3110.20790700616
"2078",99.98413,1,0.6400455,1978,2735.93796536897
"2079",99.95063,1,0.2071189,1978,2091.88280793724
"2080",65.66792,1,0.1597013,1978,1824.18903363975
"2081",34.15943,0,-0.1173855,1978,3518.64147016065
"2082",20.82483,0,-0.3394363,1978,1419.59392548792
"2083",46.1184,1,0.8798255,1978,2970.11435710837
"2084",76.47434,1,0.464553,1978,1230.45160253006
"2085",13.84122,1,0.0380903,1978,1538.99107838512
"2086",87.15231,1,0.8512502,1978,3395.43015981127
"2087",52.0653,1,0.0509951,1978,3512.70145935946
"2088",9.101397,0,-0.3043819,1978,1384.50881548927
"2089",60.38174,1,0.6669654,1978,3031.87329393989
"2090",79.69925,1,0.884302,1978,2061.19187448251
"2091",35.80087,0,-0.1475223,1978,3368.88032599041
"2092",40.8491,0,-0.5744956,1978,2646.42944589678
"2093",36.4963,0,-0.0813406,1978,1785.62419972545
"2094",66.40379,1,0.5294774,1978,4567.59800765428
"2095",37.95562,0,-0.1533394,1978,881.773752279412
"2096",77.19807,1,0.1540406,1978,1670.18788032412
"2097",89.66541,1,0.4167393,1978,1111.33360594105
"2098",88.69707,1,0.8878698,1978,2236.68042702709
"2099",51.26646,0,-0.0459958,1978,4988.42134211753
"2100",72.821,1,0.499825,1978,1558.80310767911
"2101",75.18238,1,0.9994305,1978,3112.78034046835
"2102",99.87623,1,0.0414897,1978,2151.0099382239
"2103",52.20957,1,0.3462147,1978,3034.08301039113
"2104",53.75128,1,0.1348298,1978,1270.28642779817
"2105",84.83449,1,0.5932527,1978,1666.90044128254
"2106",74.60855,1,0.5574168,1978,4167.28543518471
"2107",91.80577,1,0.464307,1978,2439.15339923311
"2108",38.85312,0,-0.9995076,1978,2539.57283347266
"2109",91.71162,1,0.3795923,1978,2699.65311085702
"2110",99.91235,1,0.9992269,1978,5687.27042166404
"2111",92.87239,1,0.8583226,1978,1539.4504841934
"2112",31.61662,0,-0.001794,1978,2735.58948182902
"2113",51.33142,0,-0.0202383,1978,1223.07716099898
"2114",28.27664,0,-0.2126667,1978,1090.83831698369
"2115",48.7301,0,-0.0711407,1978,2385.05798714591
"2116",56.72704,1,0.0624703,1978,2959.93444867093
"2117",76.63371,1,0.416478,1978,3903.33109666258
"2118",66.56833,1,0.1864846,1978,3391.97020129744
"2119",30.40058,0,-0.4056718,1978,4188.51486828919
"2120",51.47433,0,-0.1367613,1978,1820.1423032102
"2121",45.0771,0,-0.0992368,1978,3969.66943753589
"2122",54.91136,1,0.0524611,1978,3522.48407128876
"2123",79.18045,1,0.7939482,1978,5344.37001925875
"2124",67.35708,1,0.3371601,1978,2703.44291544954
"2125",79.58258,1,0.4928069,1978,5183.24038968842
"2126",76.47714,1,0.531983,1978,1786.9144766318
"2127",95.20752,1,0.2978789,1978,3523.97753692382
"2128",74.46541,1,0.3336162,1978,4946.23907489946
"2129",28.70698,0,-0.3413222,1978,5870.99657609588
"2130",42.5006,0,-0.3777159,1978,5015.86809991031
"2131",29.60953,0,-0.206797,1978,4364.09058996948
"2132",34.26605,0,-0.341388,1978,3053.71639676316
"2133",58.03973,1,0.3664117,1978,1320.52946680334
"2134",62.3257,1,0.4470899,1978,6225.77024801605
"2135",55.27782,1,0.1958008,1978,1418.61716950968
"2136",44.50795,1,0.4541306,1978,3775.74182642467
"2137",87.17791,1,0.9991394,1978,3584.22247887348
"2138",61.74846,1,0.2726373,1978,4105.99324408689
"2139",92.36282,1,0.8788872,1978,2679.86554521299
"2140",26.3653,0,-0.5443602,1978,971.259990035555
"2141",66.60944,1,0.3110203,1978,1435.95681080861
"2142",56.41865,1,0.0217751,1978,2538.82770757237
"2143",81.89173,1,0.2737921,1978,2722.69791358452
"2144",72.7994,1,0.1173143,1978,1658.87206130834
"2145",71.96992,1,0.3991517,1978,2449.26725923022
"2146",44.05885,0,-0.1800326,1978,1244.1673702628
"2147",38.8206,0,-0.2403916,1978,2135.66311069262
"2148",60.46248,1,0.3671854,1978,4266.06467406059
"2149",74.694,1,0.1185671,1978,2667.64217384709
"2150",65.29984,1,0.441425,1978,2642.80603275569
"2151",57.30236,1,0.3289348,1978,2307.68715845308
"2152",43.13826,0,-0.0991177,1978,2553.03745063777
"2153",41.86662,0,-0.4636444,1978,2656.36552106138
"2154",52.28215,1,0.0921268,1978,1083.82276090346
"2155",19.98667,0,-0.4822286,1978,4835.14866986352
"2156",69.50845,1,0.6498051,1978,2009.5415945723
"2157",61.60614,1,0.3768592,1978,4369.62346785403
"2158",31.87112,0,-0.2106605,1978,2324.51339158215
"2159",79.40128,1,0.4118103,1978,4705.48921431127
"2160",66.42594,1,0.2344166,1978,2451.82075599089
"2161",55.95583,1,0.250221,1978,1346.4353432588
"2162",61.08465,1,0.3423227,1978,1178.30817446678
"2163",27.44604,0,-0.3551813,1978,4227.14184168994
"2164",38.38066,0,-0.1906964,1978,682.569153773345
"2165",52.54765,1,0.1309031,1978,3793.83843644619
"2166",74.45628,1,0.4154842,1978,681.568220164518
"2167",37.88618,0,-0.087628,1978,3105.04598897256
"2168",86.35402,1,0.6660361,1978,2952.59065306681
"2169",70.53701,1,0.3649166,1978,4988.45674688565
"2170",26.62814,0,-0.4687263,1978,1949.84325775508
"2171",48.15806,1,0.0250705,1978,1445.0086506923
"2172",63.61116,1,0.0467063,1978,799.255219297882
"2173",48.27503,1,0.2873896,1978,3542.00200996151
"2174",37.46247,0,-0.4467667,1978,1847.59074831513
"2175",99.90918,1,0.4065266,1978,1255.97449461403
"2176",41.93403,1,0.3559922,1978,1699.16615356013
"2177",54.86121,1,0.1468775,1978,3514.36809954231
"2178",50.85887,1,0.0520341,1978,2365.04851076612
"2179",32.45454,0,-0.1162297,1978,1226.29523624597
"2180",41.62729,0,-0.1134921,1978,2024.25983785213
"2181",60.0263,1,0.2850006,1978,2038.0925466464
"2182",94.88968,1,0.8930786,1978,3002.19926975739
"2183",78.64541,1,0.559288,1978,3688.69573615064
"2184",54.1741,1,0.902027,1978,2093.7973344562
"2185",95.02565,1,0.832014,1978,6467.02044851633
"2186",78.45033,1,0.5728477,1978,2005.94707322797
"2187",87.77197,1,0.7629554,1978,873.207221052257
"2188",81.13839,1,0.6732817,1978,3307.56448648961
"2189",76.91496,1,0.7126892,1978,2593.24145167083
"2190",68.12017,1,0.3251619,1978,5490.6863856863
"2191",81.90836,1,0.657497,1978,1654.48593844269
"2192",54.24916,1,0.4516941,1978,1649.01692142308
"2193",46.7485,1,0.5518532,1978,1451.94599966092
"2194",96.35431,1,0.9405383,1978,4015.22621855155
"2195",84.64365,1,0.7047063,1978,4471.8826408107
"2196",97.95901,1,0.9714442,1978,1493.53077396566
"2197",84.09153,1,0.7591001,1978,3974.08794339417
"2198",51.60844,0,-0.072548,1978,2740.7724326673
"2199",56.07268,1,0.1019059,1978,3626.47277024555
"2200",21.301,0,-0.4109183,1978,1403.06558659944
"2201",29.98489,0,-0.3236095,1978,4088.82548577857
"2202",55.76108,1,0.3326201,1978,1766.18901553369
"2203",76.29342,1,0.585517,1978,1412.84976717849
"2204",45.9796,1,0.0195451,1978,1107.10356128581
"2205",39.49017,0,-0.1143515,1978,1867.86703886801
"2206",52.41663,1,0.1070649,1978,3100.17759915725
"2207",39.52826,0,-0.4175426,1978,545.542339448407
"2208",26.28415,0,-0.2850278,1978,79.3056093885873
"2209",74.10936,1,0.332771,1978,4831.41729327824
"2210",78.55347,1,0.5969629,1978,2934.6424937852
"2211",58.4504,1,0.23577,1978,1463.69350732331
"2212",80.10884,1,0.5333477,1978,5178.1930910201
"2213",78.23991,1,0.996601,1978,1834.98995695017
"2214",71.0843,1,0.374971,1978,3111.01622276694
"2215",94.36233,1,0.2120184,1978,4809.94135633287
"2216",54.18193,1,0.0859655,1978,2634.62991817577
"2217",68.402,1,0.9265202,1978,2038.95172737398
"2218",69.87846,1,0.6260316,1978,3451.69678841135
"2219",58.97488,1,0.3322853,1978,1089.07146501536
"2220",30.73722,0,-0.0744493,1978,611.221518644772
"2221",53.40713,1,0.0276812,1978,2352.04119947225
"2222",30.86754,0,-0.2647811,1978,4751.3311827974
"2223",33.86996,0,-0.3114396,1978,1068.38454229966
"2224",52.35561,1,0.0274941,1978,4362.70152998701
"2225",53.80724,0,-0.4608665,1978,1829.07540976505
"2226",31.50438,0,-0.4011922,1978,2968.87249053499
"2227",37.38234,0,-0.3488182,1978,1020.15388673477
"2228",35.11333,0,-0.2296949,1978,235.322866845162
"2229",28.58991,0,-0.3988113,1978,3112.19599824939
"2230",63.38749,1,0.1019295,1978,3268.188928675
"2231",26.07689,0,-0.3752758,1978,3157.22555019193
"2232",28.30517,0,-0.4348405,1978,1778.12221657043
"2233",43.06384,0,-0.007981,1978,1317.81558378954
"2234",65.14612,1,0.3557669,1978,3121.69273017671
"2235",72.45375,1,0.4978135,1978,3411.59514962728
"2236",28.90106,0,-0.3100238,1978,3084.15276675579
"2237",21.98944,0,-0.3486855,1978,851.718155390253
"2238",32.61673,0,-0.1359299,1978,3472.38975699214
"2239",59.50258,1,0.3829547,1978,2630.94627272328
"2240",49.32578,1,0.0234804,1978,4991.77491963293
"2241",86.07651,1,0.7249102,1978,949.08090645141
"2242",66.04034,1,0.5010335,1978,1566.01173938944
"2243",74.77171,1,0.4640206,1978,2455.79623679436
"2244",59.92863,1,0.0885941,1978,1935.81852740891
"2245",54.8061,1,0.0793758,1978,751.372614904707
"2246",60.33003,1,0.529458,1978,296.294334029514
"2247",14.35712,0,-0.0247141,1978,1364.13470340795
"2248",74.17928,1,0.421528,1978,1823.58106711698
"2249",62.88425,1,0.1731212,1978,1443.63246274279
"2250",69.12994,1,0.4397805,1978,1731.52278884939
"2251",84.64003,1,0.6775167,1978,4447.89798790218
"2252",56.25073,1,0.1492003,1978,6449.75254112473
"2253",71.92792,1,0.4829999,1978,3877.91327625487
"2254",81.97009,1,0.4816796,1978,380.671834394791
"2255",71.81981,1,0.4683054,1978,3102.68202365847
"2256",44.2197,1,0.3503891,1978,1655.8298900476
"2257",24.9231,0,-0.1909783,1978,325.035186448506
"2258",73.81968,1,0.4835468,1978,2681.86270330959
"2259",50.26085,1,0.0822729,1978,3186.87036997519
"2260",61.12617,1,0.006919,1978,3167.1668103597
"2261",23.54341,0,-0.2512853,1978,4170.63409103912
"2262",53.29012,1,0.4165162,1978,2375.38211857606
"2263",68.71777,1,0.3536877,1978,6773.45444005108
"2264",29.49481,0,-0.2681187,1978,2385.90612356746
"2265",57.04938,1,0.4457668,1978,3396.34348465062
"2266",46.81251,1,0.3069567,1978,1754.31675484816
"2267",22.95634,0,-0.2536896,1978,234.847307306133
"2268",59.64305,1,0.0223002,1978,2835.60962149407
"2269",57.08827,1,0.1891149,1978,1646.40266028949
"2270",21.32596,0,-0.4119374,1978,2090.93646815848
"2271",72.14185,1,0.5027852,1978,3473.74713609305
"2272",52.9031,1,0.1880927,1978,3940.81044876378
"2273",71.58553,1,0.1140489,1978,4023.48368134267
"2274",45.72231,1,0.1308848,1978,1571.31302044329
"2275",35.96866,0,-0.116645,1978,951.746925170441
"2276",48.42067,0,-0.1357616,1978,4824.90594924983
"2277",61.24223,1,0.2598582,1978,3332.34532132411
"2278",52.61013,1,0.5399134,1978,3282.82315973219
"2279",60.59588,1,0.3777155,1978,1050.12032236315
"2280",42.68005,0,-0.1574123,1978,2170.22763175605
"2281",81.95681,1,0.9980484,1978,2766.84698001537
"2282",46.15135,1,0.4707891,1978,1659.7460914494
"2283",82.74362,1,0.0309548,1978,2926.96017925116
"2284",50.05378,0,-0.604021,1978,3612.63234352413
"2285",43.95705,0,-0.3972322,1978,3831.87639245283
"2286",35.48981,0,-0.1675656,1978,5127.98648006776
"2287",18.1538,0,-0.2560536,1978,3997.46879192599
"2288",88.87375,1,0.3636562,1978,2637.34784839009
"2289",99.99448,1,0.8805277,1978,1951.13606405367
"2290",51.35022,1,0.8483889,1978,1540.31417661795
"2291",25.36216,0,-0.2891413,1978,1887.43144476438
"2292",72.90277,1,0.9997165,1978,1950.7216243759
"2293",69.68434,1,0.2221338,1978,2021.39255742712
"2294",78.0739,1,0.6742094,1978,3013.46600264804
"2295",70.09103,1,0.8998234,1978,4675.9139923281
"2296",61.45936,1,0.2544246,1978,2461.07246917514
"2297",50.32227,1,0.0939354,1978,3371.1940340126
"2298",65.10185,1,0.3251693,1978,5938.23195210563
"2299",61.50978,1,0.2144104,1978,2033.23024766779
"2300",63.28038,1,0.9987435,1978,4036.62541880909
"2301",76.32108,1,0.5364054,1978,2669.97564645429
"2302",51.64006,1,0.1480354,1978,1336.08229476305
"2303",68.49897,1,0.5204344,1978,3501.24060518438
"2304",74.86225,1,0.1891287,1978,1228.33456717043
"2305",72.44501,1,0.228329,1978,1235.58538894103
"2306",66.20315,1,0.4873342,1978,4232.40032056544
"2307",70.0091,1,0.1557036,1978,1262.84839309425
"2308",68.1226,1,0.9989035,1978,1442.84297365645
"2309",96.75154,1,0.715097,1978,2471.45993794239
"2310",53.23885,1,0.0927092,1978,867.892761996756
"2311",42.95339,1,0.4430687,1978,1267.44824193433
"2312",49.44489,1,0.00139,1978,5908.95290389626
"2313",89.71131,1,0.999109,1978,444.016889746322
"2314",54.05916,1,0.2732531,1978,3540.51097155701
"2315",51.02993,1,0.183489,1978,5855.51208933343
"2316",35.30277,0,-0.1228013,1978,2597.66736721617
"2317",19.27603,0,-0.3477376,1978,1885.21201535326
"2318",27.94385,0,-0.0110247,1978,845.509909070743
"2319",87.69723,1,0.7585361,1978,1473.35156478242
"2320",99.94738,1,0.9991888,1978,575.627975530326
"2321",35.70994,0,-0.8164148,1978,4800.3166777229
"2322",50.49654,1,0.0899787,1978,3401.98611507506
"2323",38.12111,0,-0.1469398,1978,2264.06302572445
"2324",53.34959,1,0.1587058,1978,3531.6261764769
"2325",33.74415,0,-0.4602224,1978,4957.07176019785
"2326",51.39252,1,0.0024878,1978,5055.64159137416
"2327",58.64032,1,0.4275621,1978,4107.2108909111
"2328",61.14822,1,0.1680373,1978,4065.27713468944
"2329",47.99594,1,0.1741717,1978,2360.25935103097
"2330",60.86774,1,0.4816142,1978,2356.73180935985
"2331",53.31932,1,0.4763218,1978,128.386340730861
"2332",63.41398,1,0.160762,1978,4620.77537439766
"2333",55.32373,1,0.4638927,1978,931.687369163146
"2334",59.19665,1,0.9938823,1978,2987.1670282612
"2335",54.48741,1,0.3085455,1978,2452.52641531105
"2336",57.66951,1,0.3120252,1978,1117.02045806044
"2337",62.78909,1,0.1624038,1978,4187.79744995423
"2338",66.08524,1,0.9991059,1978,4236.6924772347
"2339",73.06906,1,0.5678141,1978,1692.21232570174
"2340",29.59949,0,-0.2670619,1978,2610.73207225982
"2341",62.18256,1,0.4719818,1978,1941.20732148126
"2342",42.05278,1,0.0392274,1978,3571.87438109811
"2343",38.82894,0,-0.3182188,1978,733.826520488498
"2344",41.36902,1,0.1288882,1978,1831.7342411361
"2345",36.68262,0,-0.0800168,1980,2016.32874097394
"2346",97.93998,1,0.9999771,1980,1823.84806762723
"2347",94.12565,1,0.9368017,1980,2380.21258529667
"2348",44.80443,0,-0.2341388,1980,2903.85622961817
"2349",72.57233,1,0.8985012,1980,4008.86233108906
"2350",25.81976,0,-0.1097941,1980,1328.43292590736
"2351",21.43358,0,-0.4193865,1980,5715.22170428525
"2352",58.14481,1,0.071062,1980,2657.09557674744
"2353",64.3466,1,0.6990347,1980,2769.95438858732
"2354",37.36462,0,-0.2927431,1980,6584.62763875823
"2355",20.96551,0,-0.0246812,1980,1925.94112108538
"2356",39.83879,1,0.1870482,1980,2447.42698960295
"2357",41.95641,0,-0.0669164,1980,832.96470617393
"2358",70.56416,1,0.0687129,1980,3479.38935865078
"2359",65.1055,1,0.1074531,1980,3255.63485814738
"2360",51.10934,1,0.3368632,1980,3164.86256124712
"2361",69.36502,1,0.4031527,1980,1233.23959041492
"2362",63.28001,1,0.2970179,1980,1465.83054765864
"2363",55.45862,1,0.1472611,1980,1988.50554701269
"2364",55.323,1,0.3487645,1980,5258.77760798463
"2365",62.13027,1,0.3425498,1980,385.917832243384
"2366",46.38755,1,0.2493158,1980,1315.8255607032
"2367",18.58777,0,-0.5154137,1980,999.309057633316
"2368",58.87831,1,0.1796466,1980,1772.45101378843
"2369",36.21514,0,-0.1077189,1980,1865.49876803156
"2370",71.81293,1,0.2021802,1980,2631.6055480874
"2371",71.00231,1,0.2274152,1980,3303.74773230013
"2372",29.39778,0,-0.0898975,1980,1944.47376801267
"2373",28.97256,0,-0.1851022,1980,488.997693457328
"2374",17.64714,0,-0.4746406,1980,2023.50894060805
"2375",16.98505,0,-0.3275416,1980,249.904125765222
"2376",48.183,1,0.2364304,1980,2996.58768252685
"2377",31.8568,0,-0.2927039,1980,1861.65607313192
"2378",63.20435,1,0.3128708,1980,2272.17947945088
"2379",63.76907,1,0.3007417,1980,4213.60070316546
"2380",65.99879,1,0.3476244,1980,3224.6650059573
"2381",46.4717,0,-0.0200374,1980,4118.80836811421
"2382",86.12458,1,0.6999192,1980,1073.85675457741
"2383",72.14581,1,0.4283465,1980,841.493389143936
"2384",64.41234,1,0.3550723,1980,3299.78974611427
"2385",65.91362,1,0.4899381,1980,694.239503077466
"2386",29.14574,0,-0.1196075,1980,3715.30018813129
"2387",24.11967,0,-0.1005268,1980,2952.06217521102
"2388",45.3844,1,0.0802661,1980,1557.01324971052
"2389",52.53911,1,0.2583271,1980,3341.6223774145
"2390",25.11654,0,-0.265675,1980,3412.31302437029
"2391",55.53776,1,0.1721921,1980,2047.52766967765
"2392",23.72504,0,-0.2741762,1980,1968.94261792634
"2393",21.80342,0,-0.3189618,1980,3760.00180315089
"2394",43.21904,0,-0.162748,1980,3325.8228310904
"2395",46.73336,1,0.4747455,1980,2883.06489756327
